"DemoCount","DeveloperCount","DLCCount","Metacritic","MovieCount","PackageCount","PublisherCount","ScreenshotCount","SteamSpyOwners","SteamSpyPlayersEstimate","AchievementCount","AchievementHighlightedCount","ControllerSupport","IsFree","FreeVerAvail","PurchaseAvail","SubscriptionAvail","PlatformWindows","PlatformLinux","PlatformMac","PCReqsHaveMin","PCReqsHaveRec","LinuxReqsHaveMin","LinuxReqsHaveRec","MacReqsHaveMin","MacReqsHaveRec","CategorySinglePlayer","CategoryMultiplayer","CategoryCoop","CategoryMMO","CategoryInAppPurchase","CategoryIncludeSrcSDK","CategoryIncludeLevelEditor","CategoryVRSupport","GenreIsIndie","GenreIsAction","GenreIsAdventure","GenreIsCasual","GenreIsStrategy","GenreIsRPG","GenreIsSimulation","GenreIsEarlyAccess","GenreIsFreeToPlay","GenreIsSports","GenreIsRacing","GenreIsMassivelyMultiplayer","PriceInitial","PriceFinal","SupportEmail","SupportURL","AboutText","Background","ShortDescrip","DetailedDescrip","DRMNotice","ExtUserAcctNotice","LegalNotice","SupportedLanguages","Website","PCMinReqsText","PCRecReqsText","LinuxMinReqsText","LinuxRecReqsText","MacMinReqsText","MacRecReqsText","Recommendations","Disapproval","Reviews","Day","Month","Year","AgeRating","NoCategory"
0,1,0,0,1,1,1,12,2690,1614,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.99,9.99,0,0,0,0,0,0,1,1,1,2,0,0,1,0,1,0,1,85,75,160,22,2,2016,4,0
0,1,0,0,1,1,1,11,3049,1793,17,10,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,7.99,7.99,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,410,88,498,27,5,2016,4,0
0,1,1,0,1,0,1,6,70305,18114,28,10,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,5,0,0,0,1,1,1,1,32,45,77,13,7,2016,4,0
0,1,1,0,1,0,1,5,728697,610506,16,10,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,25635,2603,28238,20,4,2016,4,0
0,1,0,0,1,1,1,9,1076,1076,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,14.99,14.99,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,24,45,69,21,4,2016,4,0
0,1,0,0,1,1,1,8,1614,1614,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,12.99,12.99,1,0,0,0,0,0,1,1,1,5,0,0,0,0,0,0,0,84,11,95,11,5,2016,4,0
0,2,0,0,1,1,1,6,1076,897,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,19.99,17.99,0,1,0,0,0,0,1,1,1,5,0,0,0,1,1,1,1,153,264,417,9,9,2016,4,0
0,1,1,0,1,1,1,7,1070,1070,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7.99,7.99,0,0,0,0,0,0,1,1,0,2,0,0,0,1,1,1,1,31,3,34,25,2,2016,4,0
0,1,1,0,1,1,1,10,11299,7891,10,10,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,5.99,5.99,0,1,0,0,0,0,1,1,1,4,0,0,1,1,1,1,1,237,125,362,18,4,2016,4,0
0,1,0,0,1,1,1,9,535,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,2.99,2.99,1,0,1,0,0,1,1,1,0,5,0,0,1,1,1,0,0,5,5,10,10,3,2016,4,0
0,1,1,0,1,1,1,5,5739,2870,54,10,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4.99,4.99,0,0,0,0,0,0,1,1,1,14,0,0,1,0,1,0,1,820,51,871,22,3,2016,4,0
0,1,0,0,1,1,1,5,35870,19908,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1.99,0.49,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,110,216,326,27,4,2016,4,0
0,1,1,0,1,1,1,10,8967,4842,12,10,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3.99,3.99,1,0,0,0,0,0,1,1,1,6,0,0,0,0,0,0,0,261,37,298,7,4,2016,4,0
0,1,0,0,1,1,1,6,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,12.99,12.99,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,18,9,27,27,5,2016,4,0
0,1,0,0,1,1,1,6,4663,1793,15,10,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,9.99,9.99,0,0,0,0,0,0,1,1,1,6,0,0,0,1,1,1,1,12,2,14,2,3,2016,4,0
0,1,0,0,1,1,1,5,2511,1255,42,10,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,6.99,6.99,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,6,3,9,16,4,2016,4,0
0,1,0,0,1,1,1,8,1793,1076,12,10,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,4.99,4.99,0,0,0,0,0,0,1,1,0,9,0,0,0,1,1,1,1,196,93,289,16,8,2016,4,0
0,1,37,0,1,0,1,36,58827,18294,1131,10,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1141,225,1366,16,6,2016,4,0
0,1,0,0,1,2,1,5,10761,3408,8,8,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2.99,2.99,1,0,0,0,0,0,1,1,1,5,0,0,0,0,0,1,1,306,59,365,17,2,2016,4,0
0,1,0,0,1,1,2,14,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,9.99,9.99,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,2,3,26,2,2016,4,0
0,1,0,0,1,1,1,13,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4.99,4.99,0,0,0,0,0,0,1,1,1,5,0,0,0,1,1,1,1,1,3,4,13,5,2016,4,0
0,1,0,0,1,1,1,13,9147,3228,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,9.99,9.99,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,102,8,110,5,4,2016,4,0
0,1,0,0,3,1,1,14,803,535,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,9.99,9.99,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,3,1,4,18,4,2016,4,0
0,1,0,0,1,1,1,5,803,803,36,10,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,9.99,9.99,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,27,8,35,29,8,2016,4,0
0,1,0,0,1,1,1,5,13810,13810,25,10,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,5.99,5.99,0,0,0,0,0,0,1,1,1,5,0,0,1,1,1,0,1,441,36,477,29,3,2016,4,0
0,1,0,0,2,0,1,7,81604,40712,5,5,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,5,0,0,1,0,1,0,1,899,198,1097,18,4,2016,4,0
1,1,0,0,3,2,1,8,6277,1621,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,15.99,3.19,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,37,20,57,4,7,2016,4,0
0,1,0,0,2,1,1,7,7174,2870,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2.99,2.99,0,1,0,0,0,0,1,1,1,5,0,0,1,1,1,1,1,27,14,41,26,2,2016,4,0
0,1,0,0,1,1,1,11,717,537,16,10,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,8.99,8.99,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,21,10,31,17,3,2016,4,0
0,1,0,0,1,0,1,6,94159,37484,10,10,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2,0,0,1,0,1,0,1,853,195,1048,24,3,2016,3,0
0,1,0,0,1,1,1,8,13989,11120,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,29.99,29.99,1,0,0,0,0,0,1,0,0,18,0,0,0,1,1,1,1,913,474,1387,4,8,2016,4,0
0,1,0,0,2,0,1,5,539,544,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,7,10,17,10,12,2015,3,0
0,1,1,0,1,1,1,15,2152,1614,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,14.99,14.99,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,57,12,69,29,4,2016,4,0
0,1,0,0,1,1,1,8,6277,539,5,5,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,7.99,7.99,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,9,3,12,6,6,2016,4,0
0,1,0,0,2,1,1,5,2332,1793,31,10,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,4.99,4.99,0,1,0,0,0,0,1,1,1,5,0,0,0,1,1,1,1,57,23,80,14,6,2016,4,0
0,1,0,0,1,0,1,8,897,803,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,7,10,17,4,11,2016,4,0
0,1,0,0,1,0,1,10,112811,76044,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,8,0,0,1,1,1,1,1,410,447,857,3,11,2016,4,0
0,1,0,0,2,1,1,16,9147,539,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.99,1.99,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,114,20,134,29,2,2016,4,0
0,1,0,0,1,1,1,29,4304,3946,32,10,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14.99,14.99,0,0,0,0,0,0,1,1,0,5,0,0,1,1,1,0,1,284,57,341,25,5,2016,4,0
0,1,0,0,1,1,1,5,11299,539,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,6.99,6.99,1,0,0,0,0,0,1,1,1,17,0,0,1,1,1,0,1,19,29,48,25,2,2016,4,0
0,1,0,0,1,1,1,9,1435,1435,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,12.99,12.99,0,1,0,0,0,0,1,1,1,5,0,0,1,1,1,1,1,40,10,50,5,4,2016,4,0
0,1,0,0,1,1,1,5,4304,533,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1.99,1.99,0,0,0,0,0,0,1,1,1,5,0,0,0,1,1,1,1,4,8,12,18,2,2016,4,0
0,1,0,0,1,0,1,6,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,11,1,12,31,10,2016,4,0
0,1,0,0,2,1,1,6,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,24.99,24.99,0,0,0,0,0,0,1,1,1,5,0,0,0,1,1,1,1,176,45,221,9,3,2016,4,0
0,1,0,0,2,1,1,6,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,19.99,19.99,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,5,6,11,29,4,2016,4,0
0,1,0,0,2,1,1,16,52908,49680,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,12.99,12.99,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,7045,2047,9092,22,4,2016,4,0
0,1,0,0,2,1,1,11,3408,2152,19,10,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29.99,29.99,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,187,39,226,28,7,2016,4,0
0,1,0,0,2,1,1,9,2690,1067,15,10,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2.99,2.99,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,14,4,18,10,6,2016,4,0
0,1,0,0,1,1,1,5,808,808,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,8.99,8.99,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,22,3,25,6,5,2016,4,0
0,1,0,0,2,1,1,15,1435,1616,50,10,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,12.99,12.99,0,1,0,0,0,0,1,1,0,9,0,0,0,1,1,1,1,89,32,121,5,7,2016,4,0
0,1,0,0,1,1,1,10,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.99,6.29,0,0,0,0,0,0,1,1,0,5,0,0,0,1,1,1,1,1,0,1,20,10,2016,4,0
0,1,0,0,2,1,1,5,5560,4663,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,14.99,14.99,0,1,0,0,0,0,1,1,0,5,0,0,0,1,1,1,1,305,113,418,30,3,2016,4,0
0,2,0,0,1,1,1,6,1067,1067,5,5,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,6.99,3.49,0,0,0,0,0,0,1,1,1,9,0,0,1,0,1,0,1,25,13,38,13,5,2016,4,0
0,1,0,0,2,1,1,16,1614,1076,113,10,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,9.99,9.99,0,0,0,0,0,0,1,1,1,8,0,0,0,1,1,1,1,44,19,63,8,4,2016,4,0
1,1,0,0,1,1,1,5,2870,2332,16,10,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3.99,3.99,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,132,10,142,29,3,2016,4,0
1,1,0,0,1,1,1,5,2152,1614,20,10,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,4.99,4.99,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,106,4,110,29,3,2016,4,0
0,1,0,0,1,1,1,7,16321,10402,10,10,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,4.99,4.99,0,0,0,0,0,0,1,1,0,2,0,0,0,1,1,1,1,381,77,458,16,3,2016,4,0
0,1,37,0,1,1,1,10,11299,10223,44,10,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39.99,39.99,0,1,0,0,0,0,1,1,0,6,0,0,0,1,1,1,1,663,187,850,2,6,2016,5,0
0,1,0,0,1,2,1,20,3408,537,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.99,7.99,0,1,0,0,0,0,1,1,0,3,0,0,1,1,1,1,1,0,7,7,11,3,2016,4,0
0,1,0,0,1,2,1,20,3587,540,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.99,7.99,0,1,0,0,0,0,1,1,0,3,0,0,1,1,1,1,1,1,11,12,4,3,2016,4,0
0,1,0,0,1,1,1,7,7533,1255,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,4.99,4.99,0,1,0,0,0,0,1,1,0,7,0,0,1,1,1,1,1,13,28,41,28,4,2016,4,0
0,1,0,58,2,1,1,11,11478,1255,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.99,7.99,0,1,0,0,0,0,1,1,0,6,0,0,1,1,1,1,1,39,20,59,4,3,2016,4,0
0,1,0,0,1,2,1,6,7174,897,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.99,4.99,0,1,0,0,0,0,1,1,0,6,0,0,0,1,1,1,1,15,48,63,4,3,2016,4,0
0,1,0,0,1,2,1,6,8250,1076,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.99,4.99,0,1,0,0,0,0,1,1,0,5,0,0,0,1,1,1,1,11,47,58,4,3,2016,4,0
0,1,0,0,1,1,1,10,11837,1614,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4.99,4.99,0,1,0,0,0,0,1,1,0,7,0,0,1,1,1,1,1,6,42,48,7,6,2016,4,0
0,1,0,0,2,1,1,5,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,9.99,9.99,0,0,0,0,0,0,1,1,0,5,0,0,1,0,1,0,1,5,0,5,1,3,2016,4,0
0,1,0,0,1,0,1,11,30131,12016,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,143,98,241,6,10,2016,4,0
0,1,0,0,1,1,1,10,0,0,32,10,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,14.99,14.99,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,93,28,121,6,10,2016,4,0
0,2,0,0,1,0,1,9,5022,3766,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,20,0,0,1,1,1,1,1,1587,422,2009,20,10,2016,4,0
0,1,0,0,1,1,1,31,3766,2332,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13.99,13.99,0,0,0,0,0,0,1,1,1,10,0,0,0,1,1,0,0,86,49,135,23,6,2016,4,0
0,1,0,0,1,0,1,10,1614,1255,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,103,21,124,20,11,2016,4,0
0,1,0,0,4,1,1,5,43582,33180,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.99,19.99,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,511,53,564,15,4,2016,4,0
0,2,0,0,1,1,1,5,78914,50039,10,10,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.99,1.99,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,323,41,364,4,3,2016,4,0
0,1,0,0,1,0,1,5,90213,43761,11,10,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,5,0,0,1,1,1,1,1,125,40,165,5,4,2016,4,0
0,1,0,0,1,1,1,20,16141,2511,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2.99,2.99,1,0,0,0,0,0,1,1,1,5,0,0,0,1,1,1,1,88,113,201,22,3,2016,4,0
0,1,0,0,1,0,2,12,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2,0,0,1,1,1,1,1,931,70,1001,20,1,2017,4,0
0,1,0,0,2,1,1,15,0,0,14,10,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,6.99,6.99,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,70,19,89,1,12,2016,4,0
0,1,0,0,1,1,1,6,2870,1435,30,10,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,12.99,12.99,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,5,18,23,8,4,2016,4,0
0,2,0,0,1,1,1,5,7353,3587,27,10,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.99,4.99,0,1,0,0,0,0,1,1,0,5,0,0,1,1,1,1,1,96,9,105,15,4,2016,4,0
0,1,5,0,1,1,1,5,75147,11658,10,10,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,0,0,1,1,1,0,1,203,79,282,22,4,2016,4,0
0,1,0,0,2,1,1,6,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3.99,3.99,0,1,0,0,0,0,1,1,0,5,0,0,0,1,1,0,0,19,2,21,12,5,2016,4,0
0,1,0,0,1,1,1,17,808,544,33,10,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,4.99,4.99,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,21,3,24,15,7,2016,4,0
0,1,13,0,4,3,1,5,147605,136664,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,59.99,59.99,1,0,0,0,0,0,1,0,0,21,0,0,0,1,1,1,1,56592,11707,68299,28,11,2016,4,0
0,1,0,0,1,1,1,9,3408,1614,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,4.99,4.99,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,8,14,22,5,4,2016,4,0
0,1,0,0,1,1,1,13,2870,2152,13,10,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.99,15.99,0,1,0,0,0,0,1,1,0,4,0,0,1,1,1,1,1,208,64,272,5,4,2016,3,0
0,1,0,0,1,1,1,12,1614,897,13,10,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.99,15.99,0,1,0,0,0,0,1,1,0,4,0,0,1,1,1,1,1,91,44,135,10,5,2016,3,0
0,1,0,0,1,1,1,14,1435,1338,15,10,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17.99,17.99,0,1,0,0,0,0,1,1,0,4,0,0,1,1,1,1,1,218,46,264,12,4,2016,3,0
